,phone,sum,threshold
0,0.5278884462151394,0.5278884462151394,0.89
1,0.5278884462151394,0.5278884462151394,0.9
2,0.5278884462151394,0.5278884462151394,0.91
3,0.5258964143426295,0.5258964143426295,0.92
4,0.5258964143426295,0.5258964143426295,0.93
5,0.5239043824701195,0.5239043824701195,0.94
6,0.5199203187250996,0.5199203187250996,0.95
7,0.5119521912350598,0.5119521912350598,0.96
8,0.5049900199600799,0.5049900199600799,0.97
9,0.498,0.498,0.98
