,phone,sum,threshold
0,0.9973687458988169,0.9973687458988169,0.89
1,0.997453205907003,0.997453205907003,0.9
2,0.9975181751440693,0.9975181751440693,0.91
3,0.9976026351522554,0.9976026351522554,0.92
4,0.9976741013130282,0.9976741013130282,0.93
5,0.9977260767026813,0.9977260767026813,0.94
6,0.9977715551686277,0.9977715551686277,0.95
7,0.9978105367108674,0.9978105367108674,0.96
8,0.9978755059479336,0.9978755059479336,0.97
9,0.9980184382694794,0.9980184382694794,0.98
