,address,sum,threshold
0,0.96,0.96,0.9
1,0.9624277456647399,0.9624277456647399,0.91
2,0.9678362573099415,0.9678362573099415,0.92
3,0.9674556213017751,0.9674556213017751,0.93
4,0.9725609756097561,0.9725609756097561,0.94
5,0.9746835443037974,0.9746835443037974,0.95
6,0.9771241830065359,0.9771241830065359,0.96
7,0.9755244755244755,0.9755244755244755,0.97
8,0.9759036144578314,0.9759036144578314,0.98
