email,sum,threshold
1373334.0,1373334.0,0.55
1373334.0,1373334.0,0.6
1373334.0,1373334.0,0.65
1373334.0,1373334.0,0.7
1373334.0,1373334.0,0.75
1373334.0,1373334.0,0.8
1373334.0,1373334.0,0.85
1373334.0,1373334.0,0.9
1373334.0,1373334.0,0.91
1373334.0,1373334.0,0.92
1373335.0,1373335.0,0.93
1373335.0,1373335.0,0.94
1373335.0,1373335.0,0.95
1373335.0,1373335.0,0.96
1373335.0,1373335.0,0.97
1373335.0,1373335.0,0.98
1373335.0,1373335.0,0.99
