email,sum,threshold
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
1373344.0,1373344.0,1.0
