email,sum,threshold
1373299.0,1373299.0,38.0
1373300.0,1373300.0,37.0
1373301.0,1373301.0,37.0
1373301.0,1373301.0,37.0
1373301.0,1373301.0,36.0
1373302.0,1373302.0,35.0
1373302.0,1373302.0,34.0
1373302.0,1373302.0,34.0
1373304.0,1373304.0,34.0
1373304.0,1373304.0,34.0
1373305.0,1373305.0,34.0
1373305.0,1373305.0,33.0
1373305.0,1373305.0,33.0
1373305.0,1373305.0,32.0
1373305.0,1373305.0,32.0
1373305.0,1373305.0,32.0
1373305.0,1373305.0,29.0
