,email,sum,threshold
0,0.999376295324164,0.999376295324164,0.9
1,0.9994022830189905,0.9994022830189905,0.91
2,0.9993827922478706,0.9993827922478706,0.92
3,0.9993957860952839,0.9993957860952839,0.93
4,0.999376295324164,0.999376295324164,0.94
5,0.9993697984004574,0.9993697984004574,0.95
6,0.9993957860952839,0.9993957860952839,0.96
7,0.9993827922478706,0.9993827922478706,0.97
8,0.9993633014767508,0.9993633014767508,0.98
9,0.9991359091470189,0.9991359091470189,0.99
