,email,sum,threshold
0,0.9410480349344978,0.9410480349344978,0.9
1,0.9513274336283186,0.9513274336283186,0.91
2,0.9530201342281879,0.9530201342281879,0.92
3,0.9573033707865168,0.9573033707865168,0.93
4,0.9570135746606335,0.9570135746606335,0.94
5,0.9610983981693364,0.9610983981693364,0.95
6,0.9743589743589743,0.9743589743589743,0.96
7,0.9809976247030879,0.9809976247030879,0.97
8,0.9855072463768116,0.9855072463768116,0.98
9,0.9841688654353562,0.9841688654353562,0.99
